,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53
21,15.9438324,16.00200081,15.52157974,15.43716049,16.1487236,15.71046734,15.98563576,15.85919189,16.29396439,15.61260891,15.93321896,15.07397842,15.8435688,16.04004097,16.00607109,15.57578659,15.45259476,15.38893032,15.590312,15.18288612,15.47991371,15.396945,16.18493271,15.37084675,15.37402248,16.08018112,15.88447285,15.43245602,15.82475567,16.46872139,16.17905617,15.57950783,16.42190742,17.05032539,16.47797203,16.31039429,16.84651756,16.91721725,16.48312378,16.51413536,16.35691071,17.16605186,17.15761566,16.33272171,16.65353203,16.31684875,16.23038292,16.12063408,17.33941841,16.76292992,17.49067497,17.3187561,17.06379318
22,15.99176407,16.05546188,15.57816505,15.48652554,16.2041378,15.75405502,16.03787994,15.90872288,16.34237289,15.66371155,15.98152637,15.11322212,15.88965988,16.08175278,16.05221748,15.61825085,15.49022293,15.43022728,15.63560104,15.23137665,15.53219509,15.43549252,16.22842026,15.41856861,15.42813587,16.12400436,15.93597889,15.47061348,15.87711906,16.52501869,16.24173546,15.64112091,16.47727585,17.11110306,16.54115105,16.37979507,16.91803169,16.98620415,16.53147125,16.5538311,16.39683151,17.23840904,17.23431969,16.390728,16.70082664,16.36347961,16.26727486,16.16059494,17.38561249,16.83251953,17.56086159,17.38095856,17.12624359
23,15.68488121,15.71630573,15.21397209,15.16817951,15.85749245,15.47212505,15.70282269,15.59350109,16.03297997,15.3367691,15.6720705,14.85635471,15.59483242,15.81721878,15.76351166,15.34984398,15.25205135,15.16930389,15.34405518,14.92194939,15.20052719,15.18660736,15.95521927,15.11693764,15.08738899,15.84477901,15.60560989,15.22602558,15.55522251,16.17984009,15.85618114,15.25984478,16.13902664,16.74073029,16.15210915,15.95582676,16.48116875,16.56326103,16.22625923,16.31082535,16.14769745,16.79150391,16.76510239,16.02103043,16.39367294,16.08127022,16.04862976,15.92025757,17.11699677,16.43207359,17.15439796,17.01544952,16.75587273
24,15.71299458,15.74697113,15.24758148,15.19763851,15.88819695,15.49832153,15.73359013,15.6221323,16.06125259,15.36668873,15.70044136,14.88061142,15.62180614,15.84112644,15.78908825,15.37398434,15.2735157,15.19275761,15.37096786,14.95016289,15.23051548,15.20967674,15.97957134,15.1440649,15.11786747,15.87018394,15.635952,15.24846935,15.58298588,16.20948982,15.88946533,15.29306793,16.16791534,16.77223778,16.18575096,15.99203491,16.51847649,16.59958649,16.2536602,16.33164787,16.16968536,16.8303299,16.8052597,16.05467796,16.42237282,16.10501099,16.06639099,15.94027138,17.13809776,16.46293259,17.18609047,17.04470253,16.78599548
25,15.74555206,15.78258705,15.28644085,15.23167801,15.92402363,15.52856541,15.76920128,15.65535355,16.09401131,15.40134621,15.73329163,14.90851688,15.65305233,15.86889744,15.81893063,15.40205574,15.29846382,15.22003269,15.40208244,14.9828701,15.26534462,15.23632336,16.00794411,15.17560863,15.15335083,15.89964867,15.67107105,15.27445126,15.6155777,16.24433136,15.92853165,15.33197784,16.2019062,16.80934334,16.22522163,16.03463936,16.56237411,16.64227104,16.28553391,16.35612869,16.195364,16.87583351,16.85248947,16.09370232,16.45546532,16.1330452,16.08753967,15.96395969,17.16342926,16.5001564,17.22421074,17.07966232,16.82185173
26,15.78246498,15.8231039,15.33041573,15.27017117,15.96499825,15.56272984,15.80955219,15.69310093,16.1311779,15.44065094,15.77052879,14.93990993,15.68849087,15.90049362,15.85305977,15.43403339,15.32686901,15.25110912,15.43729019,15.0199976,15.30496788,15.26644421,16.04034424,15.21154404,15.19383144,15.93311501,15.71086121,15.30389595,15.65311527,16.28450012,15.9735136,15.37667179,16.24115562,16.85223389,16.27064896,16.08383369,16.61306572,16.69148636,16.32186317,16.38437271,16.22476006,16.92814064,16.90699387,16.13802147,16.49279594,16.16554451,16.11228561,15.99149609,17.1933403,16.54433823,17.26930809,17.12073326,16.86379433
27,15.82354259,15.86835861,15.37925053,15.31288719,16.01102638,15.60059738,15.85442543,15.73520756,16.17256546,15.4844017,15.81195736,14.97454739,15.72794151,15.9357872,15.89139652,15.4698019,15.35862446,15.28587532,15.47638607,15.06136799,15.34922218,15.29985237,16.07667351,15.2517395,15.23918152,15.97042847,15.75510979,15.33664799,15.69559288,16.33000755,16.02440262,15.42710495,16.28569031,16.9009552,16.32201767,16.13965416,16.67058372,16.74724388,16.36251831,16.41639137,16.2578125,16.98721504,16.9688015,16.18742943,16.53410721,16.20257187,16.14075279,16.02295876,17.22805786,16.59588432,17.32176018,17.16816521,16.91202736
28,15.8684597,15.91802788,15.43253803,15.35946083,16.06184006,15.64183521,15.90346146,15.78136253,16.21785545,15.53225708,15.85725021,15.01209259,15.77109718,15.97452927,15.93371582,15.50911999,15.39350986,15.32409859,15.51904392,15.10666752,15.39779568,15.33626175,16.11670876,15.29592419,15.28910828,16.01131058,15.80345917,15.37244415,15.74283218,16.38067055,16.08098221,15.48303318,16.33535004,16.95533943,16.37910461,16.20189857,16.73472023,16.80932236,16.40723228,16.45206261,16.29433632,17.05277824,17.03768158,16.24155617,16.57902336,16.24403,16.17291641,16.05828094,17.26762581,16.65491295,17.38164902,17.2219677,16.96651077
29,15.91671085,15.97158051,15.48966217,15.40934944,16.11693192,15.68595695,15.95610237,15.83106232,16.26654053,15.58368015,15.90589333,15.05207348,15.81747246,16.01630402,15.97959709,15.5515728,15.43115616,15.36537552,15.56476974,15.1553936,15.45016575,15.37524319,16.16004372,15.3436327,15.34309673,16.0553112,15.85536003,15.41088009,15.79440975,16.4360466,16.14274216,15.54393578,16.38970757,17.01492882,16.4413929,16.27003098,16.80492592,16.87717628,16.45553398,16.49107742,16.33397484,17.12422943,17.11304092,16.29980659,16.62700462,16.28958511,16.20856476,16.09719086,17.31182289,16.72113609,17.4486618,17.28180313,17.02687454
30,15.967556,16.02820778,15.54973984,15.46177769,16.17549324,15.73227215,16.01153946,15.8835535,16.31787872,15.63788223,15.95714188,15.09385586,15.86635876,16.06048203,16.02836609,15.59652424,15.47099686,15.40908813,15.61285496,15.20680332,15.5055418,15.41619205,16.20603371,15.39414978,15.40034389,16.10176086,15.91001415,15.45136547,15.84959316,16.49535179,16.20880508,15.60893631,16.44799995,17.07889175,16.50799179,16.34309769,16.8802166,16.94984818,16.50670242,16.53288269,16.37614632,17.20054245,17.19381142,16.36129379,16.67729187,16.33860779,16.2472229,16.13915825,17.36008835,16.79372978,17.52194786,17.34689713,17.0923214
31,16.01998138,16.08677864,15.6115694,15.51569843,16.23635483,15.77985668,16.06866264,15.93778706,16.37084389,15.69378281,16.00997162,15.13660145,15.91677952,16.10618019,16.07904816,15.6430769,15.51223755,15.45436573,15.66234016,15.25986958,15.56281948,15.45828819,16.25376129,15.44646835,15.45970726,16.1497345,15.96632957,15.49308968,15.90728188,16.55740166,16.27785301,15.67673683,16.50906372,17.14595032,16.57757568,16.41963959,16.95908737,17.02588463,16.55971718,16.5766468,16.42001152,17.28019333,17.27838898,16.42479134,16.72888374,16.39012146,16.28812408,16.18334961,17.41146088,16.87124825,17.60005188,17.41595268,17.16154671
32,15.60219383,15.62673759,15.11474323,15.08108234,15.7688036,15.39450645,15.61222267,15.50966835,15.94993687,15.24881649,15.58859253,14.78389645,15.51555252,15.74740124,15.68962765,15.27953339,15.18946457,15.10101604,15.26458549,14.83917427,15.11293602,15.11834335,15.88463593,15.03792953,14.99888325,15.77032852,15.5162487,15.15995884,15.47622108,16.09566689,15.76141548,15.16475296,16.05728722,16.65179062,16.05623436,15.85337925,16.37561035,16.46014786,16.14653015,16.25179863,16.08430672,16.68056297,16.65133667,15.92239952,16.30839539,16.01469421,15.99987888,15.86447811,17.06032753,16.35026932,17.06970406,16.93590927,16.67313576
33,15.62132168,15.64736271,15.13775444,15.10129833,15.78907394,15.41254711,15.63319778,15.52900314,15.96912956,15.26915455,15.6079073,14.80082703,15.53388309,15.76347542,15.70651531,15.2956934,15.20385933,15.1167078,15.2830162,14.85829067,15.13310528,15.13419724,15.90080643,15.05608749,15.01918507,15.78750992,15.53693771,15.17525005,15.49409294,16.11467934,15.78286266,15.18635273,16.07570648,16.67179871,16.07794571,15.87646389,16.3993969,16.48343658,16.16484261,16.26511574,16.09877586,16.70573235,16.67699432,15.94516373,16.32825279,16.02960396,16.01062775,15.87691402,17.07261848,16.36783409,17.08800316,16.95332336,16.69138718
34,15.64530659,15.6732626,15.16658878,15.12662315,15.81458855,15.43513775,15.65949345,15.55327129,15.99320507,15.29466152,15.63212681,14.82199192,15.55687332,15.78366184,15.72777081,15.31599808,15.2219429,15.13642502,15.30610943,14.88227558,15.15843391,15.15405369,15.92114353,15.07890415,15.04470921,15.80907059,15.56287479,15.19442177,15.51666069,16.13869667,15.80993938,15.21359158,16.09899139,16.69710922,16.1053524,15.90564919,16.42946815,16.51285744,16.18785667,16.28194809,16.11699486,16.73748589,16.70942307,15.97373009,16.35310364,16.04848862,16.02430916,15.89268875,17.08834648,16.39038467,17.1114502,16.97554016,16.71461678
35,15.67414474,15.70448685,15.20120239,15.15700817,15.84548569,15.46221924,15.69109249,15.58250046,16.0221653,15.32533455,15.66124153,14.84728432,15.58452129,15.80800152,15.75351143,15.3405056,15.24375916,15.16022682,15.33383179,14.91113949,15.18896866,15.17786884,15.94573879,15.10644245,15.07555294,15.83503056,15.59404278,15.21746445,15.54415894,16.16799164,15.84292603,15.24670219,16.12743378,16.72805214,16.13872719,15.94129658,16.46619606,16.54874229,16.21564674,16.30248833,16.13907623,16.7761116,16.74901199,16.00812149,16.38286209,16.07164001,16.04124069,15.91207981,17.10800171,16.4187336,17.14081383,17.00314713,16.74335289
36,15.70772743,15.74098492,15.24143219,15.19229507,15.88181782,15.49363422,15.72786808,15.61662197,16.05591393,15.36106491,15.69513893,14.87649918,15.61673069,15.83645344,15.78377724,15.36919498,15.26928329,15.18809509,15.36604786,14.94479847,15.22466087,15.20551491,15.97460556,15.13868141,15.11171722,15.86532021,15.63031387,15.24428654,15.57675552,16.2027607,15.88201618,15.28582668,16.16125107,16.76489067,16.17825699,15.98368263,16.50987053,16.5913372,16.24819374,16.32688713,16.16506958,16.82179642,16.79605293,16.04824448,16.41732979,16.0993042,16.06171036,15.93532753,17.13205338,16.45367813,17.17684937,17.0367012,16.77808189
37,15.74587727,15.78262424,15.28702259,15.23225021,15.92355347,15.52915859,15.76961327,15.65549183,16.09428406,15.40166855,15.73363686,14.90936565,15.65333652,15.86891937,15.81854248,15.40198326,15.29843426,15.21995163,15.40255356,14.98309231,15.26538086,15.23680115,16.00769615,15.17552662,15.15312481,15.89980602,15.67148304,15.27474022,15.61454582,16.24312782,15.92732048,15.33102512,16.20059395,16.80780792,16.2240448,16.03299522,16.56068039,16.64079285,16.28541374,16.35523987,16.19496346,16.87462425,16.85073853,16.09391975,16.45623779,16.13166237,16.08596611,15.96261978,17.16092491,16.49594879,17.22023201,17.07668495,16.81921387
38,15.78835011,15.82919693,15.33764935,15.27657604,15.97057915,15.56851101,15.81605053,15.69889641,16.13703918,15.44688892,15.77648544,14.94557095,15.69410896,15.90523624,15.85771179,15.43872547,15.33107662,15.25565624,15.44308853,15.02579689,15.31092644,15.27148914,16.04489708,15.21681499,15.19961739,15.9382925,15.71727562,15.30862427,15.65753746,16.28911781,15.97884178,15.38225269,16.24551201,16.85687828,16.27608299,16.08929443,16.61869049,16.69713974,16.32714844,16.38757133,16.2286911,16.93456459,16.91312408,16.14488792,16.49925613,16.1688118,16.1141758,15.99407196,17.19493294,16.54610634,17.27147865,17.12344933,16.867033
39,15.83481312,15.88038635,15.39288521,15.32489014,16.02264786,15.61134148,15.86680698,15.74652481,16.18385315,15.49637604,15.82334614,14.98474693,15.73873234,15.94515896,15.90107918,15.47918606,15.36699677,15.29498386,15.48730946,15.07259178,15.36098576,15.30927658,16.08599281,15.26228333,15.25091648,15.98049831,15.76732445,15.34566975,15.70559406,16.34060287,16.0364151,15.43930721,16.29589844,16.91200066,16.334198,16.15244675,16.6837635,16.76022148,16.37313652,16.4237957,16.26608086,17.00139618,16.9830513,16.20077515,16.54598045,16.21070671,16.1463871,16.02967072,17.2342205,16.60444069,17.33083725,17.17712402,16.92160988
40,15.88479042,15.93570137,15.45214653,15.37667561,16.07931137,15.65718079,15.92135811,15.79790974,16.23425484,15.5496273,15.87373829,15.02643394,15.78675365,15.98830509,15.94827175,15.52298737,15.40585613,15.33756638,15.53474808,15.12301064,15.41507912,15.34975529,16.13062096,15.31150723,15.30655766,16.0260067,15.82111168,15.38549423,15.75836277,16.39721298,16.09961319,15.50174236,16.3514061,16.97280312,16.39795685,16.2220211,16.75545502,16.82958603,16.42295456,16.46366119,16.30682182,17.07460022,17.0600338,16.26102638,16.59589005,16.25709152,16.18245125,16.06921387,17.27867126,16.67082596,17.39814568,17.23749924,16.98269081
41,15.93759155,15.9943924,15.51460361,15.43120384,16.13982964,15.70538235,15.97894764,15.85235023,16.28754616,15.60590553,15.92696381,15.0700264,15.83751011,16.03409004,15.99867058,15.56954193,15.44712925,15.38283443,15.58474064,15.17636013,15.4724741,15.39235401,16.17819023,15.3638258,15.36579895,16.07419395,15.87788963,15.4275465,15.81518173,16.45824242,16.16764259,15.56876183,16.41134834,17.0385437,16.46655464,16.29715538,16.8328743,16.90436935,16.47593498,16.50666809,16.35037994,17.15325165,17.143116,16.32481766,16.64827156,16.30740356,16.22195625,16.1122303,17.32780457,16.74456787,17.47268677,17.30390358,17.04958153
42,15.99224186,16.05537415,15.57910538,15.48746872,16.20307732,15.75505543,16.03851128,15.90883923,16.34274673,15.66417313,15.98204041,15.11472416,15.89006424,16.08166885,16.0513401,15.61798668,15.49005413,15.42994881,15.63636494,15.23165512,15.53210831,15.43628788,16.22781754,15.41826916,15.42754364,16.12417221,15.93661022,15.47105026,15.87499619,16.5225563,16.23924065,15.63912106,16.47461128,17.10799408,16.53871727,16.3764534,16.91458511,16.983181,16.5310936,16.55201912,16.39595032,17.23588943,17.23075104,16.39097023,16.70215797,16.36070633,16.26416588,16.15792084,17.38069916,16.82428551,17.55306625,17.37509537,17.12103081
43,16.04744911,16.11718941,15.64413643,15.54415512,16.267519,15.80504322,16.09864426,15.96603394,16.39854622,15.72305012,16.03766823,15.15949917,15.94317341,16.12990189,16.10500336,15.66716003,15.53360176,15.47777939,15.68840885,15.28758335,15.59255886,15.48053074,16.27830315,15.47353268,15.49030304,16.17474937,15.99589062,15.51497746,15.93631935,16.58855629,16.3126297,15.71108723,16.53961372,17.17941856,16.61265945,16.45793152,16.99854469,17.0640583,16.58710861,16.59858513,16.44241905,17.32047272,17.32075691,16.45791245,16.75630379,16.41565704,16.30799103,16.2051239,17.43596268,16.90785217,17.63715744,17.44922066,17.19519615
44,16.1016407,16.17804718,15.70786095,15.5996666,16.33124352,15.85394669,16.15764046,16.02228546,16.45335197,15.78085899,16.09226227,15.20312691,15.99532127,16.17739296,16.1580677,15.71562862,15.57650566,15.52492905,15.73940468,15.34254265,15.65207291,15.523839,16.32816124,15.52800369,15.55223751,16.22447586,16.05404472,15.55808067,15.99728394,16.65421867,16.38557625,15.78248882,16.60435677,17.25060844,16.68613052,16.53908348,17.08216667,17.14452744,16.64234352,16.64493561,16.48840523,17.40443993,17.41036415,16.52371788,16.80920219,16.47053528,16.35201836,16.25234985,17.49176979,16.99247742,17.72216988,17.52386475,17.26969147
45,16.15307617,16.23595619,15.76825523,15.65224743,16.39211082,15.9002285,16.21360779,16.0757637,16.50539589,15.83573818,16.14407158,15.24427319,16.04483032,16.22258568,16.20874786,15.76179409,15.61735725,15.5698452,15.78773212,15.39475441,15.70870399,15.56484699,16.37573051,15.57988834,15.61128902,16.27173615,16.10921288,15.59897804,16.05577469,16.71725845,16.45555115,15.85087872,16.66656685,17.31905556,16.75658989,16.61706161,17.16252136,17.22178078,16.69497108,16.68945122,16.53235626,17.48490715,17.49644089,16.58625793,16.85920525,16.52339172,16.39463043,16.29790306,17.54601288,17.07491302,17.8048687,17.59624863,17.34177971
46,15.56003475,15.58156872,15.06384754,15.0363121,15.72487926,15.35447788,15.56594086,15.46722698,15.90768337,15.20401192,15.54600334,14.74606037,15.4751749,15.71220398,15.65302944,15.24423599,15.15799046,15.06675243,15.22381592,14.79713345,15.06876373,15.08320808,15.84948063,14.99826813,14.95466614,15.73258495,15.47059155,15.12622833,15.43806458,16.05517769,15.71560383,15.1183691,16.0181942,16.60942459,16.00980949,15.80438423,16.32513046,16.41055489,16.10656929,16.2234745,16.05301285,16.62660027,16.59680939,15.87238026,16.26422501,15.98335075,15.97781563,15.83850479,17.03574944,16.31573105,17.03334427,16.90056229,16.63563728
47,15.5792408,15.60206604,15.08708096,15.0567646,15.74468327,15.37278461,15.58703899,15.48651218,15.92691803,15.22441673,15.56540871,14.76343918,15.49356174,15.72817421,15.66953087,15.2602272,15.17225933,15.08227253,15.24242783,14.81625843,15.08880901,15.09926701,15.86536312,15.01623726,14.97466469,15.74974442,15.49140549,15.14160156,15.45510864,16.07323647,15.73607445,15.13916492,16.03559113,16.62824821,16.03056717,15.82618713,16.34759521,16.4326725,16.12466431,16.23609543,16.06710434,16.65076828,16.62109375,15.89512348,16.28445625,15.99721527,15.98742199,15.84994411,17.04625893,16.33032227,17.0488205,16.91583633,16.65197182
48,15.60391808,15.6284523,15.11690521,15.08300972,15.77025604,15.39626503,15.61413956,15.51132298,15.95164108,15.25063896,15.59034157,14.78568172,15.51719189,15.74873352,15.69083881,15.28083038,15.19063568,15.10227013,15.26632023,14.84084988,15.11461353,15.11986828,15.88585281,15.0393858,15.00045013,15.7718153,15.51814079,15.16135025,15.47721672,16.09667778,15.76262283,15.16609192,16.05819893,16.65272903,16.05747986,15.85452175,16.37678719,16.46138382,16.14798164,16.25248528,16.0853138,16.68207741,16.6526413,15.92437267,16.31038666,16.01528549,16.00004005,15.86488438,17.06018448,16.34977531,17.0693779,16.93597221,16.67342186
49,15.63385391,15.66057205,15.15301704,15.11476707,15.80156517,15.42464638,15.64699459,15.54148674,15.98165226,15.28245735,15.62057972,14.81246471,15.54586792,15.7737627,15.71692467,15.30594444,15.21302509,15.12665081,15.29524612,14.87071609,15.14602375,15.14478683,15.91089249,15.06760597,15.03193188,15.79863644,15.55055141,15.18529701,15.50450611,16.12565422,15.79538441,15.19922256,16.0861969,16.6830883,16.09067154,15.88961124,16.41294098,16.49687386,16.17642212,16.27276039,16.10762787,16.72063446,16.69168091,15.95991421,16.34168625,16.03778267,16.01596451,15.88355541,17.07803535,16.37496376,17.0958271,16.96155357,16.70048332
50,15.66871071,15.69814301,15.19496059,15.151618,15.8384676,15.4575367,15.68522072,15.57671356,16.01662636,15.31951904,15.65578079,14.84334373,15.57927132,15.80304432,15.74766922,15.33537769,15.23924541,15.15523052,15.32884026,14.90554905,15.18276501,15.17368698,15.94033527,15.10067844,15.06890202,15.82993984,15.58825779,15.21316528,15.53701496,16.16022873,15.83439445,15.23852253,16.11968803,16.71946526,16.13016701,15.93158627,16.45619011,16.53922653,16.20977211,16.2969799,16.13396645,16.76642799,16.73833656,16.00139236,16.37789345,16.06487465,16.03546906,15.90614605,17.10030937,16.40676498,17.12897682,16.99313354,16.73360634
51,15.70811176,15.74083996,15.24223232,15.19310665,15.8807745,15.49450493,15.72838879,15.61667156,16.05620003,15.36143017,15.69555664,14.87783718,15.61705017,15.83632755,15.78291416,15.36890125,15.26908398,15.18778992,15.36669827,14.94499779,15.22451973,15.20620251,15.97399807,15.13834858,15.11110783,15.8654232,15.63083458,15.24464417,15.5747366,16.20042419,15.87964153,15.2839098,16.15872955,16.76195335,16.17593956,15.98052025,16.50660896,16.58846855,16.24778938,16.32517242,16.16420937,16.81938744,16.79267311,16.04839897,16.41850281,16.09669304,16.05880165,15.93281555,17.12747002,16.44600487,17.16958046,17.0312233,16.7732029
52,15.7516861,15.78833771,15.2943449,15.23878956,15.92828274,15.53513813,15.77608109,15.66102982,16.10001564,15.40780258,15.73953247,14.9154911,15.65885544,15.87335873,15.82248878,15.40628242,15.30232525,15.22410583,15.40842819,14.98871708,15.27096939,15.24198055,16.01169014,15.18035507,15.15828896,15.90478611,15.67787075,15.2794342,15.61763191,16.24622536,15.93107128,15.33526993,16.20334053,16.81059837,16.22792625,16.03643417,16.56422234,16.64457893,16.29021454,16.35733223,16.19822693,16.87939835,16.85469437,16.10053635,16.46303177,16.13332367,16.08615112,15.96367741,17.15989876,16.49337769,17.21826935,17.07623482,16.81959152
53,15.79906845,15.84029388,15.35082245,15.28823948,15.9807415,15.57904053,15.82788467,15.70945168,16.14771271,15.45825005,15.78733349,14.95588207,15.70433998,15.91387367,15.86618423,15.44727039,15.33874035,15.26393795,15.45364857,15.03635693,15.32177734,15.28067875,16.05318832,15.22641563,15.21015453,15.94772053,15.72895622,15.31723499,15.66559029,16.29752922,15.98854542,15.39241695,16.25344849,16.86533737,16.28597832,16.09923935,16.62893486,16.70743752,16.33677292,16.39339828,16.23584938,16.94626617,16.9242878,16.15739632,16.51102257,16.17476463,16.11762047,15.99876213,17.19783401,16.54932785,17.27543259,17.1284008,16.87293243
54,15.84982872,15.89627743,15.41113281,15.34098053,16.03777885,15.62577915,15.88332653,15.76152134,16.1988678,15.51231956,15.83852577,14.99857712,15.75309658,15.95753574,15.91368866,15.491539,15.37803459,15.30696774,15.50193024,15.08750057,15.37652493,15.3219223,16.09818459,15.2761631,15.26630592,15.99385643,15.7836237,15.3577013,15.71834183,16.35406303,16.05173683,15.45499611,16.30879784,16.92590714,16.34975815,16.16861534,16.70042038,16.77670288,16.38709641,16.43318176,16.27682114,17.01958275,17.00109291,16.21848297,16.56198883,16.22084045,16.15313911,16.03794289,17.24126434,16.61390114,17.34108353,17.18765068,16.93310738
55,15.9033823,15.95565701,15.47456837,15.39639187,16.09877586,15.67479992,15.94176197,15.81664753,16.25289345,15.56938839,15.89251709,15.04305363,15.80456257,16.00385475,15.96448898,15.53859329,15.41976738,15.3527174,15.55270863,15.14156151,15.4345932,15.36522579,16.14618492,15.32904339,15.32612324,16.04266739,15.84123802,15.40036583,15.77534485,16.41524696,16.11999893,15.52235126,16.36883354,16.99170494,16.41860962,16.24386406,16.77795982,16.85167503,16.44062805,16.47628021,16.32069778,17.09858894,17.08433342,16.28310394,16.6153183,16.27110291,16.19238472,16.08084679,17.28982544,16.68658257,17.41467857,17.25346756,16.99957085
56,15.95887852,16.01748466,15.54012775,15.45359993,16.16275215,15.72533131,16.00226402,15.87395287,16.30893135,15.62855053,15.948452,15.08861637,15.85792255,16.0520916,16.01776695,15.58768082,15.46327209,15.40045357,15.60518074,15.19768047,15.49505711,15.40990448,16.19641876,15.38420868,15.38864708,16.09337616,15.90088749,15.44455147,15.83566952,16.48008347,16.19221497,15.59338951,16.43257332,17.06164932,16.4914093,16.32375717,16.86028481,16.93112373,16.49650764,16.52198982,16.3667717,17.1819973,17.17264748,16.35022736,16.67017555,16.3247261,16.23470306,16.1267643,17.34269714,16.76613426,17.49497223,17.32474709,17.07121277
57,16.01513672,16.08042336,15.6064291,15.51140404,16.22827911,15.77632046,16.06355286,15.93220329,16.36578369,15.68854427,16.00514221,15.13434124,15.91203785,16.1012001,16.07233429,15.6377306,15.50760078,15.44913292,15.65824318,15.25465679,15.55660439,15.45502472,16.24777603,15.44045639,15.45250225,16.14489365,15.96130562,15.48932076,15.89793015,16.54707336,16.26672935,15.66649723,16.49853134,17.1341095,16.56649017,16.40643501,16.94547844,17.01321793,16.55351448,16.5692482,16.41401482,17.26790619,17.26398659,16.41841507,16.72542572,16.38043785,16.27905655,16.17459679,17.3985424,16.85051155,17.57991982,17.39971542,17.14627838
58,16.07064819,16.14274216,15.67171955,15.56828308,16.29350281,15.82643414,16.12398911,15.9898119,16.42192078,15.74775982,16.06106567,15.17906952,15.9654541,16.14983177,16.12664604,15.68735695,15.55153275,15.49740982,15.71049213,15.31094742,15.61754894,15.49940205,16.29881477,15.49622917,15.51590824,16.19582176,16.02088165,15.53347588,15.96029091,16.61423683,16.34134865,15.73955154,16.56474304,17.20690918,16.64164925,16.48942947,17.03100014,17.09552193,16.61006546,16.61665344,16.46107864,17.35381317,17.35563278,16.48581314,16.77964211,16.43654633,16.32404137,16.22287178,17.45553017,16.93689919,17.66671944,17.47596169,17.22239304
59,16.1236763,16.20244789,15.73398304,15.62248993,16.35626221,15.87414646,16.18169022,16.04494858,16.4755764,15.80433941,16.11447906,15.22148514,16.01649666,16.19642639,16.17890167,15.73495483,15.59365082,15.54371929,15.76031494,15.36477757,15.67593575,15.54167843,16.34786034,15.54972363,15.57679367,16.24454689,16.07775879,15.57563972,16.02060509,16.67924118,16.41350555,15.81007099,16.62889481,17.27749252,16.71430588,16.56984138,17.11386108,17.17518616,16.66432571,16.66255569,16.50639534,17.43678474,17.44439507,16.55029106,16.83119011,16.49105263,16.36799049,16.26984787,17.51147652,17.02192688,17.75201797,17.55061531,17.29674149
60,16.1724453,16.25749016,15.79116344,15.67224503,16.4143219,15.91790485,16.23473167,16.09573746,16.52494431,15.85638237,16.1635952,15.26025486,16.06344795,16.2393856,16.22724533,15.7788763,15.63250065,15.58645535,15.80606747,15.41432571,15.72976208,15.58046913,16.39318657,15.59908581,15.63302803,16.28941345,16.13003922,15.61440277,16.07663727,16.73966789,16.48052979,15.87548256,16.68857956,17.34319878,16.78177643,16.64465332,17.19095421,17.24924278,16.71441078,16.70524406,16.54834366,17.5137825,17.52695084,16.6096611,16.87841225,16.54187202,16.40914917,16.31370544,17.56407738,17.10203171,17.83227921,17.62065697,17.36636162
61,15.51590538,15.53465462,15.01035213,14.98918247,15.67985249,15.31224442,15.51743126,15.42302513,15.86352062,15.15714073,15.50140381,14.70580196,15.43294144,15.67565632,15.61550903,15.20769501,15.12536526,15.03129387,15.18095589,14.75324917,15.02288628,15.0461874,15.81329346,14.95721054,14.90904903,15.69323444,15.4227314,15.09088802,15.39968491,16.01457787,15.66949081,15.07135773,15.97916985,16.56726837,15.96302128,15.75547504,16.27474022,16.36083031,16.06524658,16.19512749,16.02100945,16.57202721,16.54228783,15.82022285,16.21748161,15.95244884,15.9567709,15.81312752,17.01318932,16.28483772,17.00028992,16.86738205,16.59982491
62,15.53581429,15.55564976,15.03458881,15.01056862,15.69972515,15.33145237,15.53934574,15.44286346,15.88341427,15.1782732,15.52153301,14.72426796,15.45197964,15.69200802,15.63207054,15.22399235,15.13993549,15.04710197,15.20037746,14.77299118,15.04341698,15.06300163,15.82933521,14.97552109,14.92931938,15.71091366,15.44435501,15.10684681,15.41627598,16.03206825,15.68944073,15.09185123,15.99589539,16.58526993,15.98329258,15.77643681,16.29633522,16.38224792,16.0836544,16.20731163,16.03509712,16.59576225,16.56570053,15.84366131,16.23880577,15.96550465,15.96531391,15.82373619,17.02189636,16.29633141,17.01287842,16.88057709,16.6143837
63,15.56202888,15.58336067,15.06646347,15.03868008,15.72606277,15.35668468,15.56819057,15.46902561,15.90962124,15.20610428,15.54803562,14.74846649,15.47705364,15.71359158,15.65401936,15.24552441,15.15917778,15.0679903,15.22591782,14.79900837,15.07051659,15.08509827,15.85056877,14.99971485,14.95613003,15.73422146,15.47281647,15.1278553,15.43840218,16.05541611,15.71603966,15.11911297,16.01825905,16.60936928,16.01030731,15.80446434,16.32521057,16.4108429,16.10798454,16.22358894,16.05378342,16.62735558,16.59698486,15.87456036,16.2667923,15.98303699,15.97693062,15.83802891,17.03392982,16.31241035,17.03035164,16.89863777,16.63417244
