"Z" "P1"
"154" 1.93605350324334 0.0528611484384968
"155" 1.85366824778618 0.0637866370479415
"156" -0.205963138642909 0.836819705051275
"157" 1.44174197050036 0.14937517875499
"158" -0.0411926277285817 0.967142330906372
"159" 1.3593567150432 0.174033580208164
"160" 0.782659926843053 0.433826840365301
"161" 0.535504160471562 0.59230128143299
"162" -0.288348394100072 0.773080066312313
"163" 1.44174197050036 0.14937517875499
"164" 1.68889773687185 0.0912390290553886
"165" 1.02981569321454 0.303096532467549
"166" -0.205963138642909 0.836819705051275
"167" 1.11220094867171 0.26605176012296
"168" 2.47365724585515 0.0133737935466314
"169" 2.265594525072 0.0234762206100809
"170" 1.52412722595752 0.127476932741378
"171" 1.93605350324334 0.0528611484384968
"172" -0.700274671385889 0.483755786496452
"173" 1.93605350324334 0.0528611484384968
"174" 0.535504160471562 0.59230128143299
"175" 1.68889773687185 0.0912390290553886
"176" 0.700274671385889 0.483755786496452
"177" 1.19458620412887 0.232248741984054
"178" 2.0184387587005 0.0435455862143218
"179" 1.3593567150432 0.174033580208164
"180" 1.3593567150432 0.174033580208164
"181" 2.34797978052916 0.0188755459296659
"182" 1.19458620412887 0.232248741984054
"183" 1.44174197050036 0.14937517875499
"184" 1.27697145958603 0.201612323534696
"185" -1.93605350324334 0.0528611484384968
"186" 1.93605350324334 0.0528611484384968
"187" 1.60651248141469 0.108161354779969
"188" 1.68889773687185 0.0912390290553886
"189" 2.18320926961483 0.0290204024405664
"190" 1.93605350324334 0.0528611484384968
"191" 1.68889773687185 0.0912390290553886
"192" 2.18320926961483 0.0290204024405664
"193" 2.43036503598632 0.0150836225946948
"194" 1.93605350324334 0.0528611484384968
"195" 2.18320926961483 0.0290204024405664
"196" 2.18320926961483 0.0290204024405664
"197" 1.85366824778618 0.0637866370479415
"198" 1.27697145958603 0.201612323534696
"199" 1.60651248141469 0.108161354779969
"200" 1.68889773687185 0.0912390290553886
"201" 1.11220094867171 0.26605176012296
"202" 1.68889773687185 0.0912390290553886
"203" 2.0184387587005 0.0435455862143218
"204" 0.288348394100072 0.773080066312313
"205" 1.77128299232901 0.076513654241399
"206" 0.288348394100072 0.773080066312313
"207" 2.0184387587005 0.0435455862143218
"208" 1.77128299232901 0.076513654241399
"209" 1.52412722595752 0.127476932741378
"210" 1.60651248141469 0.108161354779969
"211" -1.85366824778618 0.0637866370479415
"212" 0.123577883185745 0.901649504895373
"213" 1.27697145958603 0.201612323534696
"214" 0.453118905014399 0.650463122950713
"215" 1.68889773687185 0.0912390290553886
"216" 0.123577883185745 0.901649504895373
"217" -0.535504160471562 0.59230128143299
"218" 1.3593567150432 0.174033580208164
"219" -0.288348394100072 0.773080066312313
"220" -1.02981569321454 0.303096532467549
"221" 1.02981569321454 0.303096532467549
"222" 0.288348394100072 0.773080066312313
"223" -1.11220094867171 0.26605176012296
"224" -1.85366824778618 0.0637866370479415
"225" 0.123577883185745 0.901649504895373
"226" 1.3593567150432 0.174033580208164
"227" 0.700274671385889 0.483755786496452
"228" -0.205963138642909 0.836819705051275
"229" 1.19458620412887 0.232248741984054
"230" 0.453118905014399 0.650463122950713
"231" -0.123577883185745 0.901649504895373
"232" 0.782659926843053 0.433826840365301
"233" -0.617889415928726 0.536648236300515
"234" -1.44174197050036 0.14937517875499
"235" 0.865045182300216 0.387013990315225
"236" -2.84229131327214 0.00447905438254336
"237" 0.617889415928726 0.536648236300515
"238" 0.782659926843053 0.433826840365301
"239" 1.3593567150432 0.174033580208164
"240" 0.453118905014399 0.650463122950713
"241" 0.700274671385889 0.483755786496452
"242" 0.617889415928726 0.536648236300515
"243" 0.865045182300216 0.387013990315225
"244" 0.535504160471562 0.59230128143299
"245" 1.11220094867171 0.26605176012296
"246" 0.535504160471562 0.59230128143299
"247" 0.535504160471562 0.59230128143299
"248" 0.865045182300216 0.387013990315225
"249" 0.782659926843053 0.433826840365301
"250" 1.44174197050036 0.14937517875499
"251" 1.19458620412887 0.232248741984054
"252" 1.77128299232901 0.076513654241399
"253" 1.68889773687185 0.0912390290553886
"254" 1.52412722595752 0.127476932741378
"255" -1.19458620412887 0.232248741984054
"256" 0.535504160471562 0.59230128143299
"257" 1.27697145958603 0.201612323534696
"258" 0.617889415928726 0.536648236300515
"259" 1.6491048305701 0.0991261601916901
"260" 1.52412722595752 0.127476932741378
"261" 1.19458620412887 0.232248741984054
"262" 1.02981569321454 0.303096532467549
"263" 0.205963138642909 0.836819705051275
"264" 1.3593567150432 0.174033580208164
"265" 0.453118905014399 0.650463122950713
"266" 1.3593567150432 0.174033580208164
"267" 1.11220094867171 0.26605176012296
"268" 3.17183233510079 0.00151480435398805
"269" -1.02981569321454 0.303096532467549
"270" -0.94743043775738 0.343419487182742
"271" 1.3593567150432 0.174033580208164
"272" 2.10082401415767 0.0356564176022276
"273" 1.02981569321454 0.303096532467549
